ID_MOEDA; DATA_REF; vlr_cotacao
BOB; 11/06/2010 00:00:00; 5,010644197
BOB; 27/01/2010 00:00:00; 3,492672622
BOB; 10/06/2010 00:00:00; 6,260466278
BOB; 20/01/2010 00:00:00; 6,424075246
BOB; 05/05/2010 00:00:00; 5,461538613
BOB; 22/02/2010 00:00:00; 5,828287661
BOB; 22/11/2010 00:00:00; 4,72208786
BOB; 30/07/2010 00:00:00; 6,641511381
BOB; 22/10/2010 00:00:00; 4,654968917
BOB; 15/03/2010 00:00:00; 5,451749086
BOB; 14/10/2010 00:00:00; 4,347482741
BOB; 26/01/2010 00:00:00; 7,731036067
BOB; 16/11/2010 00:00:00; 1,822420359
BOB; 19/01/2010 00:00:00; 3,035863936
BOB; 29/01/2010 00:00:00; 7,228446543
BOB; 19/04/2010 00:00:00; 1,934984267
BOB; 24/05/2010 00:00:00; 7,859819055
BOB; 04/11/2010 00:00:00; 4,095873594
BOB; 15/04/2010 00:00:00; 7,511172473
BOB; 05/01/2010 00:00:00; 4,4701249
BOB; 19/11/2010 00:00:00; 2,629356802
BOB; 20/09/2010 00:00:00; 6,052520931
BOB; 21/07/2010 00:00:00; 1,201516628
BOB; 05/10/2010 00:00:00; 6,139766335
BOB; 30/08/2010 00:00:00; 2,93604064
BOB; 03/06/2010 00:00:00; 6,024640203
BOB; 15/10/2010 00:00:00; 6,399375081
BOB; 27/09/2010 00:00:00; 2,877356052
BOB; 09/02/2010 00:00:00; 3,413695097
BOB; 25/03/2010 00:00:00; 6,38168025
BOB; 19/02/2010 00:00:00; 1,018049479
BOB; 09/06/2010 00:00:00; 3,322110057
BOB; 04/01/2010 00:00:00; 1,788356662
BOB; 05/04/2010 00:00:00; 1,581433952
BOB; 23/02/2010 00:00:00; 4,715261102
BOB; 24/08/2010 00:00:00; 3,204269409
BOB; 08/07/2010 00:00:00; 3,178915441
BOB; 02/11/2010 00:00:00; 2,119882941
BOB; 07/05/2010 00:00:00; 5,286375225
BOB; 01/10/2010 00:00:00; 4,114261866
BOB; 03/05/2010 00:00:00; 6,650136411
BOB; 02/02/2010 00:00:00; 5,845284879
BOB; 22/03/2010 00:00:00; 4,368149102
BOB; 03/09/2010 00:00:00; 6,399940014
BOB; 03/11/2010 00:00:00; 2,966268718
BOB; 28/01/2010 00:00:00; 2,937072039
BOB; 08/06/2010 00:00:00; 4,801867306
BOB; 25/08/2010 00:00:00; 4,658055604
BOB; 19/05/2010 00:00:00; 6,025394142
BOB; 26/11/2010 00:00:00; 3,051210165
BOB; 29/06/2010 00:00:00; 3,800821781
BOB; 11/03/2010 00:00:00; 1,4084481
BYN; 06/04/2010 00:00:00; 2,209664285
BYN; 10/03/2010 00:00:00; 2,91796279
BYN; 22/02/2010 00:00:00; 3,840969563
BYN; 10/09/2010 00:00:00; 5,347980022
BYN; 03/08/2010 00:00:00; 5,354403734
BYN; 09/03/2010 00:00:00; 6,068215549
BYN; 02/07/2010 00:00:00; 1,674560666
BYN; 02/02/2010 00:00:00; 2,5119313
BYN; 16/11/2010 00:00:00; 5,127127588
BYN; 19/07/2010 00:00:00; 2,210536301
BYN; 02/04/2010 00:00:00; 4,821559012
BYN; 11/02/2010 00:00:00; 5,271093667
BYN; 14/07/2010 00:00:00; 6,360759377
BYN; 18/02/2010 00:00:00; 1,141744733
BYN; 12/05/2010 00:00:00; 4,072374642
BYN; 09/04/2010 00:00:00; 3,972171664
BYN; 21/01/2010 00:00:00; 4,430156112
BYN; 19/05/2010 00:00:00; 4,364061475
BYN; 26/10/2010 00:00:00; 2,273210049
BYN; 22/01/2010 00:00:00; 3,083300769
BYN; 29/03/2010 00:00:00; 4,165020287
BYN; 25/01/2010 00:00:00; 3,601222754
BYN; 08/06/2010 00:00:00; 5,104421377
BYN; 09/11/2010 00:00:00; 4,578390479
BYN; 04/11/2010 00:00:00; 7,683938444
BYN; 22/07/2010 00:00:00; 1,411639929
BYN; 06/08/2010 00:00:00; 5,901547849
BYN; 21/09/2010 00:00:00; 2,410052717
BYN; 21/06/2010 00:00:00; 7,511937678
BYN; 22/11/2010 00:00:00; 2,358207405
BYN; 18/03/2010 00:00:00; 4,888073802
BYN; 17/09/2010 00:00:00; 2,66923672
BYN; 30/07/2010 00:00:00; 2,196677089
BYN; 15/07/2010 00:00:00; 1,186266363
BYN; 20/05/2010 00:00:00; 3,440520227
BYN; 23/09/2010 00:00:00; 3,312504113
BYN; 28/10/2010 00:00:00; 4,906725764
BYN; 30/08/2010 00:00:00; 6,847237051
BYN; 12/01/2010 00:00:00; 6,351316154
BYN; 07/06/2010 00:00:00; 5,603718936
BYN; 12/03/2010 00:00:00; 2,106473088
BYN; 09/06/2010 00:00:00; 6,724933684
BYN; 01/12/2010 00:00:00; 1,864850402
BYN; 13/10/2010 00:00:00; 6,726713598
BYN; 07/07/2010 00:00:00; 3,083116353
BYN; 12/08/2010 00:00:00; 3,056951702
BYN; 06/01/2010 00:00:00; 6,52065748
BYN; 17/03/2010 00:00:00; 6,358004391
BYN; 12/11/2010 00:00:00; 2,262475073
BYN; 04/03/2010 00:00:00; 2,027927399
BYN; 09/09/2010 00:00:00; 4,240224779
BYN; 21/07/2010 00:00:00; 4,341807544
BYN; 12/07/2010 00:00:00; 7,031177759
BYN; 13/08/2010 00:00:00; 7,433199644
BYN; 15/04/2010 00:00:00; 1,469619393
BYN; 25/03/2010 00:00:00; 2,030818403
BYN; 01/06/2010 00:00:00; 2,650051534
BYN; 15/03/2010 00:00:00; 5,052152574
BYN; 21/05/2010 00:00:00; 3,80275774
BYN; 24/11/2010 00:00:00; 5,01630646
BYN; 10/06/2010 00:00:00; 1,058037877
BYN; 19/08/2010 00:00:00; 1,173725605
BYN; 13/07/2010 00:00:00; 1,201012194
BYN; 02/11/2010 00:00:00; 1,453574717
BYN; 03/05/2010 00:00:00; 1,981745601
BYN; 08/07/2010 00:00:00; 1,649261355
BYN; 04/10/2010 00:00:00; 2,05952692
BYN; 18/11/2010 00:00:00; 1,16754514
BYN; 03/06/2010 00:00:00; 4,201009095
BYN; 24/02/2010 00:00:00; 4,045858264
BYN; 04/08/2010 00:00:00; 2,136607707
BYN; 07/09/2010 00:00:00; 7,199737608
BYN; 05/02/2010 00:00:00; 2,648181498
BYN; 14/10/2010 00:00:00; 4,092126846
BYN; 14/04/2010 00:00:00; 4,244152606
BYN; 18/08/2010 00:00:00; 4,143687189
BYN; 16/08/2010 00:00:00; 1,673169196
BYN; 05/10/2010 00:00:00; 3,946286976
BYN; 24/05/2010 00:00:00; 7,753703892
BYN; 19/10/2010 00:00:00; 1,727408588
BYN; 14/01/2010 00:00:00; 2,481628954
BYN; 25/11/2010 00:00:00; 5,182454705
BYN; 21/04/2010 00:00:00; 1,633002639
BYN; 01/02/2010 00:00:00; 6,179348767
BYN; 08/03/2010 00:00:00; 3,293908477
BYN; 19/03/2010 00:00:00; 3,859450042
BYN; 23/11/2010 00:00:00; 1,507459879
BYN; 29/01/2010 00:00:00; 7,834378719
BYN; 27/10/2010 00:00:00; 1,288636029
BYN; 05/08/2010 00:00:00; 1,838152528
BYN; 26/05/2010 00:00:00; 5,524261177
BYN; 08/01/2010 00:00:00; 1,049157917
BYN; 06/07/2010 00:00:00; 5,327719212
BYN; 29/06/2010 00:00:00; 2,465469539
BYN; 20/10/2010 00:00:00; 6,547805548
BYN; 07/10/2010 00:00:00; 4,589540184
BYN; 14/06/2010 00:00:00; 7,476279736
BYN; 30/11/2010 00:00:00; 7,350934327
BYN; 23/03/2010 00:00:00; 3,611474574
BYN; 01/04/2010 00:00:00; 2,323189497
BYN; 12/04/2010 00:00:00; 7,270242393
BYN; 19/11/2010 00:00:00; 4,757303119
BYN; 19/02/2010 00:00:00; 1,267626703
BYN; 27/09/2010 00:00:00; 2,050533473
BYN; 26/11/2010 00:00:00; 1,918446004
BYN; 06/09/2010 00:00:00; 4,153184652
BYN; 30/06/2010 00:00:00; 1,811161757
BYN; 26/07/2010 00:00:00; 1,209723592
BYN; 25/02/2010 00:00:00; 4,410510719
BYN; 15/11/2010 00:00:00; 7,028421521
BYN; 13/04/2010 00:00:00; 7,101433039
BYN; 29/10/2010 00:00:00; 7,37185353
BYN; 07/04/2010 00:00:00; 6,88009119
BYN; 10/02/2010 00:00:00; 2,824467659
BYN; 15/09/2010 00:00:00; 1,312048614
BYN; 05/05/2010 00:00:00; 7,084082842
BYN; 04/02/2010 00:00:00; 1,519816637
BYN; 25/06/2010 00:00:00; 7,836906731
BYN; 16/09/2010 00:00:00; 2,301209688
BYN; 20/04/2010 00:00:00; 7,970534623
BYN; 28/06/2010 00:00:00; 1,152050376
BYN; 01/03/2010 00:00:00; 1,010473788
BYN; 22/06/2010 00:00:00; 3,581303239
BYN; 22/04/2010 00:00:00; 5,377104938
BYN; 25/10/2010 00:00:00; 2,845226228
BYN; 03/03/2010 00:00:00; 1,576889455
BYN; 25/05/2010 00:00:00; 1,350389361
BYN; 07/01/2010 00:00:00; 4,966642857
BYN; 03/02/2010 00:00:00; 5,724205673
BYN; 16/03/2010 00:00:00; 7,451259136
BYN; 20/01/2010 00:00:00; 2,471743882
BYN; 18/01/2010 00:00:00; 3,852442205
BYN; 11/10/2010 00:00:00; 2,10220772
BYN; 10/05/2010 00:00:00; 6,805680692
BYN; 14/05/2010 00:00:00; 2,682336986
BYN; 11/08/2010 00:00:00; 6,35528028
BYN; 02/03/2010 00:00:00; 5,414796472
BYN; 01/10/2010 00:00:00; 5,803498209
BYN; 04/06/2010 00:00:00; 4,916188598
BYN; 08/04/2010 00:00:00; 7,367406666
BYN; 14/09/2010 00:00:00; 2,255436778
BYN; 23/07/2010 00:00:00; 5,238824904
BYN; 04/05/2010 00:00:00; 5,592106521
BYN; 26/03/2010 00:00:00; 3,598757744
BYN; 26/08/2010 00:00:00; 7,611692965
BYN; 09/07/2010 00:00:00; 3,76631707
BYN; 08/11/2010 00:00:00; 7,711069405
BYN; 23/02/2010 00:00:00; 6,080474675
BYN; 21/10/2010 00:00:00; 4,951421797
BYN; 17/02/2010 00:00:00; 1,171315253
BYN; 01/07/2010 00:00:00; 5,728735983
BYN; 22/10/2010 00:00:00; 5,708651662
BYN; 19/01/2010 00:00:00; 1,148534775
BYN; 20/07/2010 00:00:00; 4,612216353
BYN; 27/08/2010 00:00:00; 5,13457644
BYN; 30/04/2010 00:00:00; 4,21415025
BYN; 26/02/2010 00:00:00; 2,596643686
BYN; 27/04/2010 00:00:00; 4,346537709
BYN; 08/09/2010 00:00:00; 6,770344853
BYN; 22/03/2010 00:00:00; 5,323067904
BYN; 09/02/2010 00:00:00; 1,646336973
BYN; 30/03/2010 00:00:00; 7,218490958
BYN; 28/09/2010 00:00:00; 5,598938704
BYN; 27/05/2010 00:00:00; 6,173361063
BYN; 01/09/2010 00:00:00; 4,842866242
BYN; 24/03/2010 00:00:00; 7,270973802
BYN; 20/08/2010 00:00:00; 3,199394047
BYN; 01/01/2010 00:00:00; 5,385021925
BYN; 04/01/2010 00:00:00; 3,264967978
BYN; 06/05/2010 00:00:00; 5,451476634
BYN; 31/03/2010 00:00:00; 6,113804042
BYN; 01/11/2010 00:00:00; 5,080779314
BYN; 28/05/2010 00:00:00; 4,526415408
BYN; 13/09/2010 00:00:00; 5,285029233
BYN; 28/04/2010 00:00:00; 7,751880586
BYN; 03/09/2010 00:00:00; 6,185120761
BYN; 10/11/2010 00:00:00; 4,039964855
BYN; 05/04/2010 00:00:00; 2,50937283
BYN; 31/05/2010 00:00:00; 1,128690362
BYN; 26/04/2010 00:00:00; 5,314313948
BYN; 10/08/2010 00:00:00; 4,302366555
BYN; 23/08/2010 00:00:00; 3,337537646
BYN; 17/11/2010 00:00:00; 4,703873158
BYN; 17/08/2010 00:00:00; 3,409620404
BYN; 11/03/2010 00:00:00; 1,663215697
BYN; 13/01/2010 00:00:00; 6,440243006
BYN; 11/01/2010 00:00:00; 3,102699161
BYN; 19/04/2010 00:00:00; 7,126802444
BYN; 27/07/2010 00:00:00; 6,252166688
BYN; 26/01/2010 00:00:00; 3,42788893
BYN; 18/06/2010 00:00:00; 7,021611452
BYN; 08/02/2010 00:00:00; 5,279993653
BYN; 23/06/2010 00:00:00; 3,064673841
BYN; 17/06/2010 00:00:00; 1,515925109
BYN; 07/05/2010 00:00:00; 1,381826997
BYN; 27/01/2010 00:00:00; 6,369094014
BYN; 28/07/2010 00:00:00; 1,321919918
BYN; 22/09/2010 00:00:00; 6,671992302
BYN; 24/09/2010 00:00:00; 5,674476981
BYN; 16/02/2010 00:00:00; 1,019755125
BYN; 15/02/2010 00:00:00; 1,166120708
BYN; 05/11/2010 00:00:00; 1,528069496
BYN; 03/11/2010 00:00:00; 1,398970246
BYN; 11/11/2010 00:00:00; 3,527128935
BYN; 24/06/2010 00:00:00; 2,602660179
BYN; 09/08/2010 00:00:00; 1,26977253
BYN; 17/05/2010 00:00:00; 2,514075041
BYN; 16/06/2010 00:00:00; 6,261696696
BYN; 13/05/2010 00:00:00; 5,596037269
BYN; 16/04/2010 00:00:00; 3,144842565
BYN; 29/11/2010 00:00:00; 2,069664001
BYN; 15/01/2010 00:00:00; 3,995471597
BYN; 29/09/2010 00:00:00; 7,736498892
BYN; 08/10/2010 00:00:00; 7,979477167
BYN; 18/05/2010 00:00:00; 6,559449255
BYN; 29/04/2010 00:00:00; 6,092309475
BYN; 20/09/2010 00:00:00; 5,121124864
BYN; 12/10/2010 00:00:00; 6,418891549
BYN; 11/06/2010 00:00:00; 7,787301958
BYN; 02/09/2010 00:00:00; 6,189835906
BYN; 02/08/2010 00:00:00; 3,224655807
BYN; 28/01/2010 00:00:00; 5,594367921
BYN; 12/02/2010 00:00:00; 7,550661445
BYN; 31/08/2010 00:00:00; 7,927822113
BYN; 05/07/2010 00:00:00; 6,053944528
BYN; 25/08/2010 00:00:00; 2,893633127
BYN; 16/07/2010 00:00:00; 2,857999802
BYN; 24/08/2010 00:00:00; 6,590160072
BYN; 30/09/2010 00:00:00; 4,537990689
BYN; 15/06/2010 00:00:00; 2,591536343
BYN; 06/10/2010 00:00:00; 4,883968234
BYN; 11/05/2010 00:00:00; 6,951905251
BYN; 02/06/2010 00:00:00; 6,163909912
BYN; 23/04/2010 00:00:00; 1,012778997
BYN; 29/07/2010 00:00:00; 4,333912671
BYN; 05/03/2010 00:00:00; 3,675362885
BYN; 18/10/2010 00:00:00; 1,117797256
BYN; 15/10/2010 00:00:00; 7,941748917
BYN; 05/01/2010 00:00:00; 5,292427182
CAD; 11/06/2010 00:00:00; 2,557069182
CAD; 21/06/2010 00:00:00; 7,217288494
CAD; 29/03/2010 00:00:00; 1,564503908
CAD; 15/09/2010 00:00:00; 1,079133153
CAD; 07/07/2010 00:00:00; 1,074936628
CAD; 05/07/2010 00:00:00; 2,814171195
CAD; 30/03/2010 00:00:00; 2,55513531
CAD; 15/03/2010 00:00:00; 6,068578124
CAD; 20/05/2010 00:00:00; 7,637552619
CAD; 27/07/2010 00:00:00; 4,717452407
CAD; 21/04/2010 00:00:00; 5,356514513
CAD; 26/11/2010 00:00:00; 2,903188586
CAD; 07/05/2010 00:00:00; 2,704502881
CAD; 14/09/2010 00:00:00; 3,637172759
CAD; 09/08/2010 00:00:00; 2,03138417
CAD; 22/11/2010 00:00:00; 4,076711774
CAD; 02/08/2010 00:00:00; 7,218218923
CAD; 22/07/2010 00:00:00; 6,637953222
CAD; 25/06/2010 00:00:00; 7,152695894
CAD; 04/05/2010 00:00:00; 1,816947103
CAD; 17/03/2010 00:00:00; 1,694677114
CAD; 05/04/2010 00:00:00; 4,02341491
CAD; 04/01/2010 00:00:00; 1,014452934
CAD; 31/08/2010 00:00:00; 4,544105232
CAD; 01/10/2010 00:00:00; 2,640308738
CAD; 11/10/2010 00:00:00; 3,189939976
CAD; 14/05/2010 00:00:00; 3,706606507
CAD; 26/02/2010 00:00:00; 3,539748132
CAD; 12/03/2010 00:00:00; 4,728337586
CAD; 18/02/2010 00:00:00; 2,378023446
CAD; 05/11/2010 00:00:00; 5,173699081
CAD; 25/08/2010 00:00:00; 3,312292993
CAD; 10/09/2010 00:00:00; 5,613064945
CAD; 18/08/2010 00:00:00; 6,325506568
CAD; 07/06/2010 00:00:00; 5,041116357
CAD; 06/08/2010 00:00:00; 5,119173884
CAD; 03/09/2010 00:00:00; 5,116338372
CAD; 21/05/2010 00:00:00; 5,007009685
CAD; 27/10/2010 00:00:00; 4,220515966
CAD; 29/10/2010 00:00:00; 1,00523293
CAD; 04/02/2010 00:00:00; 2,184116304
CAD; 04/08/2010 00:00:00; 5,578065395
CAD; 04/11/2010 00:00:00; 1,164183497
CAD; 31/05/2010 00:00:00; 5,322913945
CAD; 28/09/2010 00:00:00; 3,635421216
CAD; 16/02/2010 00:00:00; 7,079225004
CAD; 28/04/2010 00:00:00; 2,497027755
CAD; 11/11/2010 00:00:00; 1,680303037
CAD; 20/10/2010 00:00:00; 3,845392644
CAD; 01/12/2010 00:00:00; 5,831305087
CAD; 26/04/2010 00:00:00; 1,23756218
CAD; 26/03/2010 00:00:00; 5,704752624
CAD; 02/02/2010 00:00:00; 2,240812361
CAD; 07/09/2010 00:00:00; 5,193367004
CAD; 29/04/2010 00:00:00; 2,48424834
CAD; 03/05/2010 00:00:00; 1,864542067
CAD; 01/02/2010 00:00:00; 7,76123786
CAD; 19/01/2010 00:00:00; 6,379968345
CAD; 05/03/2010 00:00:00; 3,607855082
CAD; 28/10/2010 00:00:00; 2,226259291
CAD; 12/05/2010 00:00:00; 7,676593065
CAD; 10/03/2010 00:00:00; 7,059338033
CAD; 15/10/2010 00:00:00; 1,652309656
CAD; 21/01/2010 00:00:00; 2,575436175
CAD; 27/01/2010 00:00:00; 4,492003739
CAD; 23/08/2010 00:00:00; 6,605965674
CAD; 18/01/2010 00:00:00; 2,701221347
CAD; 16/06/2010 00:00:00; 2,800064147
CAD; 07/01/2010 00:00:00; 2,280658901
CAD; 29/09/2010 00:00:00; 6,960730553
CAD; 19/11/2010 00:00:00; 1,870076239
CAD; 14/06/2010 00:00:00; 1,880295932
CAD; 09/11/2010 00:00:00; 6,006122172
CAD; 24/06/2010 00:00:00; 6,731344879
CAD; 25/03/2010 00:00:00; 7,964379191
CAD; 03/06/2010 00:00:00; 1,886720896
CAD; 25/01/2010 00:00:00; 3,220144689
CAD; 15/11/2010 00:00:00; 6,889288247
CAD; 29/07/2010 00:00:00; 4,16345191
CAD; 21/10/2010 00:00:00; 4,450933456
CAD; 13/05/2010 00:00:00; 1,841914713
CAD; 30/06/2010 00:00:00; 2,560550153
CAD; 11/03/2010 00:00:00; 1,795425415
CAD; 08/04/2010 00:00:00; 3,603565931
CAD; 19/07/2010 00:00:00; 6,876861811
CAD; 11/02/2010 00:00:00; 2,597678423
CAD; 02/03/2010 00:00:00; 4,49050504
CAD; 08/03/2010 00:00:00; 4,894808352
CAD; 05/10/2010 00:00:00; 4,596112013
CAD; 12/08/2010 00:00:00; 1,544767976
CAD; 29/01/2010 00:00:00; 6,664076984
CAD; 26/01/2010 00:00:00; 1,760271072
CAD; 01/07/2010 00:00:00; 1,079874992
CAD; 24/11/2010 00:00:00; 1,818172932
CAD; 23/11/2010 00:00:00; 5,36897558
CAD; 09/09/2010 00:00:00; 7,446927428
CAD; 09/03/2010 00:00:00; 1,007886529
CAD; 12/07/2010 00:00:00; 3,592179239
CAD; 20/09/2010 00:00:00; 1,639151394
CAD; 30/11/2010 00:00:00; 5,875116587
CAD; 19/03/2010 00:00:00; 7,339089513
CAD; 06/09/2010 00:00:00; 6,163670003
CAD; 03/03/2010 00:00:00; 3,374360919
CAD; 27/05/2010 00:00:00; 3,285883844
CAD; 07/10/2010 00:00:00; 1,254737973
CAD; 05/08/2010 00:00:00; 3,295944989
CAD; 16/04/2010 00:00:00; 1,718154788
CAD; 22/09/2010 00:00:00; 4,647585571
CAD; 22/01/2010 00:00:00; 7,460143685
CAD; 02/11/2010 00:00:00; 1,122128963
CAD; 18/06/2010 00:00:00; 7,736913621
CAD; 21/07/2010 00:00:00; 5,464103341
CAD; 28/05/2010 00:00:00; 2,106510639
CAD; 17/08/2010 00:00:00; 1,040155709
CAD; 28/07/2010 00:00:00; 3,725318134
CAD; 17/09/2010 00:00:00; 2,306762218
CAD; 31/03/2010 00:00:00; 5,436085343
CAD; 10/11/2010 00:00:00; 7,237421632
CAD; 03/11/2010 00:00:00; 2,472348034
CAD; 30/08/2010 00:00:00; 2,460962176
CAD; 20/07/2010 00:00:00; 5,08192879
CAD; 15/04/2010 00:00:00; 5,138276875
CAD; 14/01/2010 00:00:00; 6,1312356
CAD; 10/02/2010 00:00:00; 4,790699661
CAD; 27/08/2010 00:00:00; 1,677783787
CAD; 03/08/2010 00:00:00; 5,863399446
CAD; 02/06/2010 00:00:00; 2,295589149
CAD; 12/01/2010 00:00:00; 7,457416654
CAD; 29/06/2010 00:00:00; 1,753250718
CAD; 25/02/2010 00:00:00; 4,513277173
CAD; 01/09/2010 00:00:00; 2,059141397
CAD; 15/01/2010 00:00:00; 7,535848439
CAD; 01/11/2010 00:00:00; 6,592201173
CAD; 24/02/2010 00:00:00; 1,004502356
CAD; 16/03/2010 00:00:00; 7,943425357
CAD; 13/10/2010 00:00:00; 4,174873233
CAD; 06/04/2010 00:00:00; 1,32690084
CAD; 11/08/2010 00:00:00; 1,733100474
CAD; 20/08/2010 00:00:00; 5,469923735
CAD; 23/04/2010 00:00:00; 4,679537237
CAD; 04/06/2010 00:00:00; 3,304304659
CAD; 08/11/2010 00:00:00; 2,952586412
CAD; 08/10/2010 00:00:00; 3,539975107
CAD; 02/07/2010 00:00:00; 7,510731041
CAD; 12/04/2010 00:00:00; 5,774948239
CAD; 16/09/2010 00:00:00; 7,45057863
CAD; 23/09/2010 00:00:00; 1,071942568
CAD; 01/04/2010 00:00:00; 1,547202528
CAD; 16/08/2010 00:00:00; 6,558999062
CAD; 22/02/2010 00:00:00; 6,026926219
CAD; 05/01/2010 00:00:00; 6,339809716
CAD; 08/02/2010 00:00:00; 5,94802171
CAD; 17/02/2010 00:00:00; 7,990647316
CAD; 28/01/2010 00:00:00; 7,80297029
CAD; 13/09/2010 00:00:00; 3,271695852
CAD; 27/09/2010 00:00:00; 5,04990828
CAD; 07/04/2010 00:00:00; 7,737793148
CAD; 06/05/2010 00:00:00; 3,505681515
CAD; 22/10/2010 00:00:00; 3,720797837
CAD; 21/09/2010 00:00:00; 2,501664042
CAD; 17/11/2010 00:00:00; 6,542371929
CAD; 27/04/2010 00:00:00; 1,493724167
CAD; 28/06/2010 00:00:00; 1,786653101
CAD; 17/06/2010 00:00:00; 3,453740239
CAD; 14/04/2010 00:00:00; 3,949957371
CAD; 01/01/2010 00:00:00; 5,845378339
CAD; 14/07/2010 00:00:00; 7,888166249
CAD; 19/08/2010 00:00:00; 4,595491588
CAD; 15/07/2010 00:00:00; 6,292705417
CAD; 16/07/2010 00:00:00; 2,660203636
CAD; 10/06/2010 00:00:00; 4,631913483
CAD; 23/02/2010 00:00:00; 3,089682341
CAD; 20/04/2010 00:00:00; 7,869968653
CAD; 24/09/2010 00:00:00; 1,025006831
CAD; 22/06/2010 00:00:00; 4,598978817
CAD; 02/04/2010 00:00:00; 2,01444912
CAD; 08/07/2010 00:00:00; 3,480380118
CAD; 25/05/2010 00:00:00; 4,567441046
CAD; 04/03/2010 00:00:00; 1,749221504
CAD; 10/08/2010 00:00:00; 7,211562395
CAD; 13/07/2010 00:00:00; 7,052858829
CAD; 10/05/2010 00:00:00; 6,319281459
CAD; 09/07/2010 00:00:00; 7,790722013
CAD; 14/10/2010 00:00:00; 5,541043937
CAD; 03/02/2010 00:00:00; 4,05141747
CAD; 16/11/2010 00:00:00; 4,227327704
CAD; 29/11/2010 00:00:00; 3,244769752
CAD; 24/05/2010 00:00:00; 5,192400694
CAD; 06/10/2010 00:00:00; 6,287947714
CAD; 30/07/2010 00:00:00; 1,27635771
CAD; 20/01/2010 00:00:00; 2,881630182
CAD; 24/03/2010 00:00:00; 1,768767178
CAD; 15/06/2010 00:00:00; 6,67703414
CAD; 15/02/2010 00:00:00; 4,972937226
CAD; 25/10/2010 00:00:00; 2,214244246
CAD; 18/03/2010 00:00:00; 6,126041472
CAD; 13/04/2010 00:00:00; 1,299656808
CAD; 25/11/2010 00:00:00; 2,305114567
CAD; 24/08/2010 00:00:00; 5,482324719
CAD; 13/08/2010 00:00:00; 4,293420255
CAD; 08/06/2010 00:00:00; 4,1744923
CAD; 05/05/2010 00:00:00; 4,977371156
CAD; 04/10/2010 00:00:00; 2,102256954
CAD; 18/05/2010 00:00:00; 7,804608345
CAD; 06/07/2010 00:00:00; 2,428325832
CAD; 19/04/2010 00:00:00; 5,856511772
CAD; 26/10/2010 00:00:00; 5,137286365
CAD; 23/03/2010 00:00:00; 4,724494457
CAD; 18/11/2010 00:00:00; 5,672251463
CAD; 09/04/2010 00:00:00; 3,523398459
CAD; 19/05/2010 00:00:00; 7,119734108
CAD; 12/10/2010 00:00:00; 3,53551656
CAD; 01/06/2010 00:00:00; 3,201352954
CAD; 08/01/2010 00:00:00; 3,431999922
CAD; 22/03/2010 00:00:00; 3,49102205
CAD; 12/11/2010 00:00:00; 6,003819466
CAD; 30/09/2010 00:00:00; 4,551758111
CAD; 23/07/2010 00:00:00; 6,217782974
CAD; 17/05/2010 00:00:00; 4,343060911
CAD; 13/01/2010 00:00:00; 1,912407815
CAD; 09/06/2010 00:00:00; 3,805431366
CAD; 01/03/2010 00:00:00; 1,864449024
CAD; 26/05/2010 00:00:00; 6,211179852
CAD; 22/04/2010 00:00:00; 1,878627419
CAD; 08/09/2010 00:00:00; 6,401700318
CAD; 30/04/2010 00:00:00; 3,593692541
CAD; 19/02/2010 00:00:00; 6,413465858
CAD; 11/05/2010 00:00:00; 7,153717697
CAD; 12/02/2010 00:00:00; 4,58256489
CAD; 26/08/2010 00:00:00; 1,507751942
CAD; 26/07/2010 00:00:00; 2,986655533
CAD; 09/02/2010 00:00:00; 3,014506221
CAD; 11/01/2010 00:00:00; 4,667002738
CAD; 02/09/2010 00:00:00; 3,033136904
CAD; 18/10/2010 00:00:00; 3,501679003
CAD; 05/02/2010 00:00:00; 7,154977322
CAD; 06/01/2010 00:00:00; 3,428497672
CAD; 19/10/2010 00:00:00; 5,96657145
CAD; 23/06/2010 00:00:00; 3,547963023
CDF; 20/05/2010 00:00:00; 1,247001231
CDF; 03/06/2010 00:00:00; 5,106833398
CDF; 22/10/2010 00:00:00; 7,882759333
CDF; 07/10/2010 00:00:00; 4,102535546
CDF; 29/01/2010 00:00:00; 6,693370461
CDF; 14/05/2010 00:00:00; 2,787628949
CDF; 07/09/2010 00:00:00; 3,270511329
CDF; 26/10/2010 00:00:00; 6,532806039
CDF; 25/10/2010 00:00:00; 2,228298724
CDF; 04/01/2010 00:00:00; 1,252955139
CDF; 06/09/2010 00:00:00; 5,993566394
CDF; 02/11/2010 00:00:00; 6,03837508
CDF; 01/01/2010 00:00:00; 3,213936687
CDF; 19/03/2010 00:00:00; 5,405335724
CDF; 14/09/2010 00:00:00; 3,750904083
CDF; 20/07/2010 00:00:00; 3,726240635
CDF; 06/08/2010 00:00:00; 7,984788954
CDF; 24/08/2010 00:00:00; 5,7144683
CDF; 25/01/2010 00:00:00; 2,333923221
CDF; 11/08/2010 00:00:00; 1,71995306
CDF; 19/07/2010 00:00:00; 7,480999887
CDF; 06/07/2010 00:00:00; 5,756252885
CDF; 19/10/2010 00:00:00; 6,030019581
CDF; 05/03/2010 00:00:00; 6,037455499
CDF; 09/08/2010 00:00:00; 2,214018941
CDF; 09/06/2010 00:00:00; 5,089378059
CDF; 13/08/2010 00:00:00; 5,013350368
CDF; 01/06/2010 00:00:00; 6,683831275
CDF; 05/07/2010 00:00:00; 3,451016963
